name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code,phone_1,phone_2,e-mail_1,e-mail_2,message
inmobiliaria Preciosa Homes,"Carrer de sa Creu, 2, 07630 Campos, Illes Balears, España",+34601150591,http://www.preciosahomes.com/,4.9,20.0,es,Google reviews: 4.9* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7630.0,,,,,
Hernán Nogués Real Estate ,"Carrer de Costa i Llobera, 39, 07630 Campos, Illes Balears, España",+34625910057,https://hernan-nogues.com/,5.0,14.0,es,Google reviews: 5* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7630.0,,,,,
GestPropiedad Manacor,"Carrer d'En Joan Lliteras, 41, 07500 Manacor, Illes Balears, España",+34971778759,https://gestpropiedad.com/,5.0,127.0,es,Google reviews: 5* / 127,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
Living Blue Mallorca - Campos,"Carrer de Plaça, 30, 07630 Campos, Illes Balears, España",+34871200804,https://www.livingblue-mallorca.com/,5.0,53.0,es,Google reviews: 5* / 53,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7630.0,,,,,
Inmogest Mallorca Real Estate,"Carrer des Hostals, 60, 07300 Inca, Illes Balears, España",+34656819350,http://www.inmogestmallorca.com/,4.9,115.0,es,Google reviews: 4.9* / 115,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,
Inmobiliaria Lliteras,"Carrer des Hostals, 39, 07300 Inca, Illes Balears, España",+34971880376,http://www.gestlliteras.com/,4.8,26.0,es,Google reviews: 4.8* / 26,OPERATIONAL,"('real_estate_agency', 'accounting', 'lawyer', 'consultant', 'point_of_interest', 'finance', 'establishment')",7300.0,,,,,
ROYAL HAUS -Inmobiliaria Inca,"Carrer de Can Vidal, 5, 07300 Inca, Illes Balears, España",+34689391564,http://www.royalhaus.es/,4.8,70.0,es,Google reviews: 4.8* / 70,OPERATIONAL,"('real_estate_agency', 'lawyer', 'consultant', 'point_of_interest', 'general_contractor', 'finance', 'establishment')",7300.0,,,,,
NICOLAS MESSIAS Real Estate,"Mallorca, Carrer de Can Dureta, 28-30, 07300 Inca, Illes Balears, España",+34636260109,http://www.nicolasmessias.com/,4.7,67.0,es,Google reviews: 4.7* / 67,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,
INMOVYP Gestiones y promociones inmobiliarias ( 07300 ),"Avinguda del General Luque, 94, 07300 Inca, Illes Balears, España",+34971329735,http://www.inmovyp.es/,4.6,159.0,es,Google reviews: 4.6* / 159,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,
Engel & Völkers Inca,"Avinguda del General Luque, 7, 07300 Inca, Illes Balears, España",+34971507720,https://www.engelvoelkers.com/es/en/shops/inca,5.0,61.0,de,Google reviews: 5* / 61,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'finance', 'establishment')",7300.0,,,,,
Bulldog Properties,,+34600507166,https://www.bulldogproperties.es/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
Villafinca,"Avinguda d'Alcúdia, 25, 07300 Inca, Illes Balears, España",+34871520025,https://www.villafinca.com/es,4.2,13.0,es,Google reviews: 4.2* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7300.0,,,,,
Sebas Bisbal ,"Carrer sa Carretera, 40, 07310 Campanet, Illes Balears, España",+34610616798,http://www.sociesifills.es/,4.6,12.0,es,Google reviews: 4.6* / 12,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7310.0,,,,,
Moscari Finca Service S.L.,"Carrer des Pou, 1, A, 07316 Moscari, Illes Balears, España",+34648185146,http://www.moscari-finca-service.es/,4.8,34.0,de,Google reviews: 4.8* / 34,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7316.0,,,,,
INMOGAP,"Ctra. de Lluc, 9, 07313 Selva, Illes Balears, España",+34971515333,https://www.inmogap.es/,4.7,6.0,es,Google reviews: 4.7* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7313.0,,,,,
IBhabitat inmobiliaria ,"Carrer Gran, 77, 07420 Sa Pobla, Illes Balears, España",+34615989551,http://www.ibhabitat.es/,4.4,156.0,es,Google reviews: 4.4* / 156,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,,,,,
Immobles Crespí,"Carrer Marquès de la Romana, 39, 07420 Sa Pobla, Illes Balears, España",+34722457788,https://www.immoblescrespi.com/,5.0,19.0,es,Google reviews: 5* / 19,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,,,,,
Domus54,"Rda. Albufera, 54, local 3, 07420 Sa Pobla, Illes Balears, España",+34971862575,http://www.domus54.com/,4.7,123.0,es,Google reviews: 4.7* / 123,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,,,,,
Ca Teva Properties,"Plaça Major, 11a, 07420 Sa Pobla, Illes Balears, España",+34697560836,http://www.cateva-properties.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,,,,,
REMAX Land Inmobiliaria Mallorca,"Plaça Major, 4 - 1, 07420 Sa Pobla, Illes Balears, España",+34692472621,https://remaxland.es/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7420.0,,,,,
ImmoPoint Mallorca,"Plaça Major, 5, 07313 Selva, Illes Balears, España",+34616763428,http://immopoint-mallorca.com/,5.0,16.0,en,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7313.0,,,,,
Living Blue Mallorca - Alaró,"Plaça de la Vila, 13, 07340 Alaró, Illes Balears, España",+34971510881,http://www.livingblue-mallorca.com/,4.8,101.0,de,Google reviews: 4.8* / 101,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7340.0,,,,,
Engel & Völkers Alaró ,"Carrer Petit, 2, 07340 Alaró, Illes Balears, España",+34971502363,https://www.engelvoelkers.com/es/en/shops/alaro,5.0,39.0,es,Google reviews: 5* / 39,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7340.0,,,,,
SAMPOL INMOBILIARIA,"Carrer de Sant Bartomeu, 43, LOCAL, 07330 Consell, Illes Balears, España",+34663880721,http://www.sampolinmobiliaria.com/,4.7,54.0,es,Google reviews: 4.7* / 54,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7330.0,,,,,
Villas Planet inmobiliaria ,"Villas Planet real estate, Carrer Mar i Estany, 1, local A, 07400 Puerto de Alcudia, Illes Balears, España",+34971545411,https://www.villasplanet.com/,4.9,25.0,es,Google reviews: 4.9* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
Engel & Völkers Real Estate Inmobiliaria Puerto Alcudia,"Carrer dels Pins, 23, 07400 Port d'Alcúdia, Illes Balears, España",+34971897700,http://www.engelvoelkers.com/mallorca/north,4.9,40.0,en,Google reviews: 4.9* / 40,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7400.0,,,,,
Inmobiliaria Alcudia.,"Avinguda Príncep d'Espanya, 1, 07400 Alcúdia, Illes Balears, España",+34971549066,http://www.inmobiliariaalcudia.com/,4.3,8.0,es,Google reviews: 4.3* / 8,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7400.0,,,,,
Fincas Roque Inmobiliaria,"Carrer del Marisc, 5, 07400 Alcúdia, Illes Balears, España",+34971548482,https://www.fincasroque.es/,4.7,18.0,es,Google reviews: 4.7* / 18,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'general_contractor', 'finance', 'establishment')",7400.0,,,,,
Inmobiliaria Alcúdia 2000,"pou de, na figola, 1, 07400 Alcúdia, Illes Balears, España",+34699216403,http://www.alcudia2000.com/,4.3,14.0,es,Google reviews: 4.3* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
Ready to Live,"Carrer de Teodor Canet, 12, local 2, 07400 Puerto de Alcudia, Illes Balears, España",+34871717987,http://www.readytolive.eu/,5.0,21.0,es,Google reviews: 5* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
Comfort Properties,"Carrer de Teodor Canet, 37, bajos derecha, 07400 Alcúdia, Illes Balears, España",+34971548445,http://www.comfortproperties.es/,4.7,23.0,es,Google reviews: 4.7* / 23,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
DAHLER Mallorca Alcúdia,"Carrer del Progrés, 14, 07400 Alcúdia, Illes Balears, España",+491636392225,https://www.dahlercompany.com/de/mallorca/immobilienmakler/alcudia,4.8,26.0,de,Google reviews: 4.8* / 26,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7400.0,,,,,
Costa Nord Alcúdia S L,"Passeig Marítim, 32, 07400 Port d'Alcúdia, Illes Balears, España",+34971546579,http://www.inmobiliariacostanord.com/,5.0,12.0,es,Google reviews: 5* / 12,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
Alcúdia Property,"Carrer dels Pins, 6, 07400 Alcúdia, Illes Balears, España",+34971547453,http://www.alcudiaproperty.com/,3.3,7.0,es,Google reviews: 3.3* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
Mallorca Holiday Properties,"Carrer de Pollèntia, 9a, 07400 Alcúdia, Illes Balears, España",+34871042915,http://www.mallorcaholidayproperties.com/,4.4,46.0,es,Google reviews: 4.4* / 46,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
Mairata Properties ,"Carrer Gabriel Roca, 19, 07400 Port d'Alcúdia, Illes Balears, España",+34971539156,http://www.mairataproperties.com/,4.7,17.0,es,Google reviews: 4.7* / 17,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'general_contractor', 'establishment')",7400.0,,,,,
Serra & Partner,"Av. Pere Mas i Reus, 25 Entrando hacia Hotel Siesta 2, 07400 Alcúdia, Illes Balears, España",+34659874866,https://www.serrapartner.es/,3.8,18.0,es,Google reviews: 3.8* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
Emerald Stay Mallorca,"Carrer de Xara, 23, 07400 Alcúdia, Illes Balears, España",+34932208589,https://emeraldstay.com/mallorca/rental-accommodation,4.6,36.0,es,Google reviews: 4.6* / 36,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
Binimarina Real Estate,,+34971718338,https://www.binimarina.com/,3.5,16.0,es,Google reviews: 3.5* / 16,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
Paloma Hernández Rubio,"Carrer de Caraques, 8, 07400 Platja D'Alcudia, Illes Balears, España",+34971893311,http://www.palomarealestate.es/,3.3,7.0,es,Google reviews: 3.3* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7400.0,,,,,
INMOVYP Gestiones y promociones inmobiliarias ( 07460 ),"Carrer de Cecili Metel, 28, 07460 Pollença, Illes Balears, España",+34627468515,https://www.inmovyp.es/,4.9,26.0,es,Google reviews: 4.9* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
C&M FINE HOMES ,"Plaça de Ca les Monnares, 1, 07460 Pollença, Illes Balears, España",+34647094099,http://www.cymfinehomes.com/,5.0,6.0,es,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'gift_shop', 'point_of_interest', 'store', 'establishment')",7460.0,,,,,
Mallorca Realtors Exclusive Properties,"Poligono, 10, Parcela 237, 07510 Sineu, Illes Balears, España",+34639759532,http://www.mallorcarealtors.com/,4.9,9.0,es,Google reviews: 4.9* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7510.0,,,,,
RED DE GESTION PATRIMONIAL SL,,+34678317188,https://www.redpatrimonial.com/,5.0,131.0,es,Google reviews: 5* / 131,OPERATIONAL,"('real_estate_agency', 'consultant', 'establishment')",,,,,,
Inmobiliaria Can Picafort Casas Mallorquinas,"Passeig Colón, 32, 07458 Can Picafort, Illes Balears, España",+34601995711,https://www.casasmallorquinas.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7458.0,,,,,
Mallorhouse Inmobiliaria Mallorca,"Av. Diagonal, 7, 07458 Can Picafort, Illes Balears, España",+34971851903,http://mallorhouse.com/,5.0,40.0,es,Google reviews: 5* / 40,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'consultant', 'point_of_interest', 'establishment')",7458.0,,,,,
CFEMENÍA: Inmobiliaria,"Via França, 3, 07458 Can Picafort, Illes Balears, España",+34656986208,http://www.cfemenia.com/,4.5,48.0,es,Google reviews: 4.5* / 48,OPERATIONAL,"('real_estate_agency', 'home_goods_store', 'consultant', 'point_of_interest', 'general_contractor', 'store', 'establishment')",7458.0,,,,,
Inmobiliaria Colònia Sant Pere,"Carrer Major de la Colònia, 4, 07579 Colonia de Sant Pere, Illes Balears, España",+34971589512,http://www.mallorcacolonia.com/,4.9,105.0,ca,Google reviews: 4.9* / 105,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'general_contractor', 'establishment')",7579.0,,,,,
ITS Mallorca Inmobiliaria Colonia de San Pedro,"Carrer de la Verge Maria, 51, 07579 Colonia de Sant Pere, Illes Balears, España",+34971589375,http://www.itsmallorca.com/,4.1,14.0,es,Google reviews: 4.1* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7579.0,,,,,
Pollentia Properties Mallorca ,"Carrer d'Alcúdia, 14, 07460 Pollença, Illes Balears, España",+34971534585,https://www.pollentiaproperties.com/,4.8,53.0,es,Google reviews: 4.8* / 53,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
SolMallorca inmobiliaria Puerto de Pollensa,"Passeig Saralegui, 48, 07470 Port de Pollença, Illes Balears, España",+34971865767,http://www.solmallorca.com/,5.0,16.0,es,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7470.0,,,,,
First Mallorca Pollensa,"Carrer d'Alcúdia, 14, 07460 Pollença, Illes Balears, España",+34871599983,http://www.firstmallorca.com/,4.8,19.0,en,Google reviews: 4.8* / 19,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7460.0,,,,,
Prestige Villas,"Carrer del Roser Vell, 38, 07460 Pollença, Illes Balears, España",+34971535076,http://www.prestigevillas.com/,4.8,9.0,es,Google reviews: 4.8* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
Engel & Völkers Real Estate Inmobiliaria Puerto Pollensa,"Carrer de Joan XXIII, 11, 07470 Port de Pollença, Illes Balears, España",+34971868400,http://www.mallorca-north.com/,4.9,36.0,en,Google reviews: 4.9* / 36,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
Sol Mallorca,"Via Pollentia, 17, 07460 Pollença, Illes Balears, España",+34971535045,http://www.pollencaproperties-sol.co.uk/,4.6,14.0,es,Google reviews: 4.6* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
SunVillasMallorca,"Via Argentina, 7, 07460 Pollença, Illes Balears, España",+34971535473,http://www.sunvillasmallorca.com/en/,4.5,21.0,es,Google reviews: 4.5* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
IB Properties SL,"Carrer de Vicenç Buades, 68, 07470 Port de Pollença, Illes Balears, España",+34871180615,http://ibproperties.com/,4.8,14.0,en,Google reviews: 4.8* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
Inmobiliaria Port,"Carrer de Joan XXIII, 5, Bajo, 07470 Port de Pollença, Illes Balears, España",+34971865851,https://linktr.ee/inmobiliariaport,4.2,25.0,es,Google reviews: 4.2* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
JS Villas ,"Carrer de Joan XXIII, 1, 07470 Port de Pollença, Illes Balears, España",+34971866235,https://www.jsvillas.com/,4.6,28.0,es,Google reviews: 4.6* / 28,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",7470.0,,,,,
Riusech Estate Agents,"Carrer de Formentor, 89, Bloque C, 07470 Port de Pollença, Illes Balears, España",+34971864801,https://www.riusech.com/,4.9,22.0,es,Google reviews: 4.9* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
Bellresguard ,"URBANIZACION BELLRESGUARD, Carrer de Formentor, 89, BLOQUE C, 07470 Port de Pollença, Illes Balears, España",+34971864801,http://www.riusech.com/,4.7,18.0,es,Google reviews: 4.7* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'general_contractor', 'establishment')",7470.0,,,,,
Dickinson Villas,"Carrer de Joan XXIII, 45, 07470 Port de Pollença, Illes Balears, España",+34971867451,http://www.dickinsonvillas.com/,4.3,165.0,es,Google reviews: 4.3* / 165,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
Miguel Aguilo ,"Carrer del Llaüt, 4, 1º E, 07470 Port de Pollença, Illes Balears, España",+1866-348-3924,https://www.iadespana.es/agente-inmobiliario/miguel.aguilo,5.0,47.0,es,Google reviews: 5* / 47,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7470.0,,,,,
Living Pollença - Real estate,"Via Pollentia, 19, bajos izq, 07460 Pollença, Illes Balears, España",+34651149122,http://www.living-pollensa.com/,3.7,6.0,es,Google reviews: 3.7* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
Portvil S.L.,"Carrer del Temporal, 19, 07469 Cala Sant Vicenç, Illes Balears, España",+34971532209,http://www.portvil.com/,4.4,23.0,es,Google reviews: 4.4* / 23,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7469.0,,,,,
Gesmorent,"La Rambla, 8, Centre, 07003 Palma, Illes Balears, España",+34971758594,http://www.gesmorent.com/,4.0,44.0,es,Google reviews: 4* / 44,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0,,,,,
MARFRAN Real Estate Agency,"Carrer de Formentor, 42, 07470 Port de Pollença, Illes Balears, España",+34971867197,http://www.marfran.net/,3.9,7.0,es,Google reviews: 3.9* / 7,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7470.0,,,,,
McCallum Homes,"Carrer del Migjorn, 3, bajos, 07470 Port de Pollença, Illes Balears, España",+34629540895,http://www.mccallumhomes.es/,4.2,6.0,es,Google reviews: 4.2* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
Inmobiliaria Casal Mallorquí,"Carrer de Lleó XIII, 11, 07500 Manacor, Illes Balears, España",+34667626823,https://casalmallorqui.com/,4.8,31.0,es,Google reviews: 4.8* / 31,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7500.0,,,,,
Mallorca Open,"Carrer de ses Parres, 1, 07500 Manacor, Illes Balears, España",+34971094549,https://www.mallorcaopen.es/,4.2,34.0,es,Google reviews: 4.2* / 34,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
Remax Grup Direct II Manacor,"Plaça sa Bassa, 10, 07500 Manacor, Illes Balears, España",+34660872695,http://www.grupdirectremax.es/,4.5,50.0,es,Google reviews: 4.5* / 50,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
Fincaria,"Avinguda d'Es Tren, 74, 07500 Manacor, Illes Balears, España",+34871988501,http://www.fincaria.com/,3.5,58.0,es,Google reviews: 3.5* / 58,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7500.0,,,,,
VG Inmobiliaria,"Carrer de l'Amargura, 7, 07500 Manacor, Illes Balears, España",+34971592479,https://vginmobiliaria.com/,5.0,7.0,es,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
Inversiones Grup,"Carrer des Pou Fondo, 1, 07500 Manacor, Illes Balears, España",+34871610587,http://www.inversionesgrup.com/,5.0,20.0,en,Google reviews: 5* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
Ca Vostra,"Carrer des Creuers, 12, 07500 Manacor, Illes Balears, España",+34602241000,https://www.cavostra.com/,4.2,6.0,es,Google reviews: 4.2* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
Pontet,"Passeig d'Antoni Maura, 42, 07500 Manacor, Illes Balears, España",+34698924405,http://www.pontet.casa/,3.9,7.0,es,Google reviews: 3.9* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
Fair Mallorca Inmobiliaria,"Carrer d'En Jaume Domenge, 4, 07500 Manacor, Illes Balears, España",+34688959191,http://fair-mallorca.com/,3.8,10.0,es,Google reviews: 3.8* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
Hamptonwell Estates,"Carrer de l'Amargura, 1, 07500 Manacor, Illes Balears, España",+34684459711,http://hamptonwell-estates.com/,4.9,11.0,en,Google reviews: 4.9* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
Finca Holiday Mallorca,,,http://www.fincaholidaymallorca.com/,4.9,73.0,es,Google reviews: 4.9* / 73,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
AZ Property Hunter Mallorca,"Baix de cox, 07500 Manacor, Illes Balears, España",+34635825652,https://www.azpropertyhuntermallorca.com/,5.0,6.0,fr,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
GNGRUP,"Carrer d'Es Rebumbori, 2, 07500 Manacor, Illes Balears, España",+34971843308,http://gngrup.com/,4.9,10.0,es,Google reviews: 4.9* / 10,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7500.0,,,,,
Loperon and Company,"Av. Parc, 62, 2c, 07500 Manacor, Illes Balears, España",+34675765960,https://loperonandcompany.es/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
BELMAR-Real Estate,"Carrer Sant Llorenç, 1, 07530 Sant Llorenç des Cardassar, Illes Balears, España",+34606407986,https://www.belmar-realestate.com/,5.0,15.0,de,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7530.0,,,,,
Coworking Minds,"Carrer Vial E, Carrer Ferrers, 1, 07510 Sineu, Illes Balears, España",+34624075693,https://coworkingminds.com/,5.0,11.0,de,Google reviews: 5* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7510.0,,,,,
Inmobiliaria Sa Coma,"Avinguda de les Savines, 41, 07560 Sa Coma, Illes Balears, España",+34971811758,http://www.sacoma.es/,4.8,104.0,es,Google reviews: 4.8* / 104,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7560.0,,,,,
Cotesa Inmobiliaria,"Av. Bella Vista, 2, 07560 Cala Millor, Illes Balears, España",+34971587520,https://www.cotesa-mallorca.com/,4.5,8.0,es,Google reviews: 4.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
Serverina Agencia Inmobiliaria,"Plaça de Sant Joan, 9, 07550 Son Servera, Illes Balears, España",+34658358547,https://www.serverina.es/,5.0,13.0,es,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7550.0,,,,,
Sieron Real Estate,"Carrer de Montuïri, 07560 Cala Millor, Illes Balears, España",+491755997611,https://www.sieronrealestate.com/,5.0,13.0,de,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
ARTAIMMOBILIEN GESTIONS ESMETRO SL,"C. de Ciutat, 44, local 2, 07570 Artà, Illes Balears, España",+34971829731,http://www.artaimmobilien.com/,4.8,32.0,es,Google reviews: 4.8* / 32,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7570.0,,,,,
Massa Properties,"Carrer de s'Abeurador, 1, bajos, 07570 Artá, Illes Balears, España",+34656726626,http://www.massaproperties.com/,4.7,24.0,es,Google reviews: 4.7* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7570.0,,,,,
Inmobiliaria Q Mallorca,"Inmobiliaria Qmallorca, Av. del Bon Temps, 8, 07560 Cala Millor, Illes Balears, España",+34663373791,https://qmallorca.com/,4.9,23.0,es,Google reviews: 4.9* / 23,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
Your Mallorca ,"Calle Comellar d'es Tarongers 93, 07559 Son Servera, Illes Balears, España",+34871238177,http://www.yourmallorca.com/,4.7,15.0,es,Google reviews: 4.7* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7559.0,,,,,
Ultra Aspire,"Pula Golf Resort Reception, 07550 Son Servera, Illes Balears, España",+34711046049,http://www.ultraaspire.com/,4.7,12.0,en,Google reviews: 4.7* / 12,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7550.0,,,,,
Schober & Partner,"07550, Av. del Bon Temps, 30, 07560 Son Servera, Illes Balears, España",+34971586031,http://www.schober-mallorca-immobilien.com/,4.3,24.0,es,Google reviews: 4.3* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7550.0,,,,,
Sa Torre de Port Verd Inmobiliaria S.L.,"Avenida Juan Servera Camps, 93, Urb. Port Verd, Carrer Comellar Tro, 93, 07559 Son Servera, Illes Balears, España",+34971816581,https://www.yourmallorca.com/,4.8,6.0,de,Google reviews: 4.8* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7559.0,,,,,
Perera & Partner INMOBILIARIA,"Carrer Castellet, 52, 07590 Cala Rajada, Illes Balears, España",+34971566256,https://perera-partner.com/,4.9,120.0,es,Google reviews: 4.9* / 120,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7590.0,,,,,
Immobilienagentur Fincas Bonnin Sanso ,"Av. del Bon Temps, 4, 07560 Cala Millor, Illes Balears, España",+34971587597,http://www.bonninsanso.com/,4.7,25.0,es,Google reviews: 4.7* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
FINQUES ILLES,"Calle J, Av. Joan Servera Camps, 37, 07560 Cala Millor, Illes Balears, España",+34661575048,http://finquesilles.es/,4.0,15.0,es,Google reviews: 4* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
