,name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code,phone_1,phone_2,e-mail_1,e-mail_2,message
408,Inmobiliaria Can Picafort Casas Mallorquinas,"Passeig Colón, 32, 07458 Can Picafort, Illes Balears, España",601995711,https://www.casasmallorquinas.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7458.0,,,,,
409,Mallorhouse Inmobiliaria Mallorca,"Av. Diagonal, 7, 07458 Can Picafort, Illes Balears, España",971851903,http://mallorhouse.com/,5.0,40.0,es,Google reviews: 5* / 40,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'consultant', 'point_of_interest', 'establishment')",7458.0,,,,,
410,CFEMENÍA: Inmobiliaria,"Via França, 3, 07458 Can Picafort, Illes Balears, España",656986208,http://www.cfemenia.com/,4.5,48.0,es,Google reviews: 4.5* / 48,OPERATIONAL,"('real_estate_agency', 'home_goods_store', 'consultant', 'point_of_interest', 'general_contractor', 'store', 'establishment')",7458.0,,,,,
411,Inmobiliaria Colònia Sant Pere,"Carrer Major de la Colònia, 4, 07579 Colonia de Sant Pere, Illes Balears, España",971589512,http://www.mallorcacolonia.com/,4.9,105.0,ca,Google reviews: 4.9* / 105,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'general_contractor', 'establishment')",7579.0,,,,,
412,ITS Mallorca Inmobiliaria Colonia de San Pedro,"Carrer de la Verge Maria, 51, 07579 Colonia de Sant Pere, Illes Balears, España",971589375,http://www.itsmallorca.com/,4.1,14.0,es,Google reviews: 4.1* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7579.0,,,,,
413,Pollentia Properties Mallorca ,"Carrer d'Alcúdia, 14, 07460 Pollença, Illes Balears, España",971534585,https://www.pollentiaproperties.com/,4.8,53.0,es,Google reviews: 4.8* / 53,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
414,SolMallorca inmobiliaria Puerto de Pollensa,"Passeig Saralegui, 48, 07470 Port de Pollença, Illes Balears, España",971865767,http://www.solmallorca.com/,5.0,16.0,es,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7470.0,,,,,
415,First Mallorca Pollensa,"Carrer d'Alcúdia, 14, 07460 Pollença, Illes Balears, España",871599983,http://www.firstmallorca.com/,4.8,19.0,en,Google reviews: 4.8* / 19,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7460.0,,,,,
416,Prestige Villas,"Carrer del Roser Vell, 38, 07460 Pollença, Illes Balears, España",971535076,http://www.prestigevillas.com/,4.8,9.0,es,Google reviews: 4.8* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
417,Engel & Völkers Real Estate Inmobiliaria Puerto Pollensa,"Carrer de Joan XXIII, 11, 07470 Port de Pollença, Illes Balears, España",971868400,http://www.mallorca-north.com/,4.9,36.0,en,Google reviews: 4.9* / 36,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
418,Sol Mallorca,"Via Pollentia, 17, 07460 Pollença, Illes Balears, España",971535045,http://www.pollencaproperties-sol.co.uk/,4.6,14.0,es,Google reviews: 4.6* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
419,SunVillasMallorca,"Via Argentina, 7, 07460 Pollença, Illes Balears, España",971535473,http://www.sunvillasmallorca.com/en/,4.5,21.0,es,Google reviews: 4.5* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
420,IB Properties SL,"Carrer de Vicenç Buades, 68, 07470 Port de Pollença, Illes Balears, España",871180615,http://ibproperties.com/,4.8,14.0,en,Google reviews: 4.8* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
421,Inmobiliaria Port,"Carrer de Joan XXIII, 5, Bajo, 07470 Port de Pollença, Illes Balears, España",971865851,https://linktr.ee/inmobiliariaport,4.2,25.0,es,Google reviews: 4.2* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
422,JS Villas ,"Carrer de Joan XXIII, 1, 07470 Port de Pollença, Illes Balears, España",971866235,https://www.jsvillas.com/,4.6,28.0,es,Google reviews: 4.6* / 28,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",7470.0,,,,,
423,Riusech Estate Agents,"Carrer de Formentor, 89, Bloque C, 07470 Port de Pollença, Illes Balears, España",971864801,https://www.riusech.com/,4.9,22.0,es,Google reviews: 4.9* / 22,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
424,Bellresguard ,"URBANIZACION BELLRESGUARD, Carrer de Formentor, 89, BLOQUE C, 07470 Port de Pollença, Illes Balears, España",971864801,http://www.riusech.com/,4.7,18.0,es,Google reviews: 4.7* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'general_contractor', 'establishment')",7470.0,,,,,
425,Dickinson Villas,"Carrer de Joan XXIII, 45, 07470 Port de Pollença, Illes Balears, España",971867451,http://www.dickinsonvillas.com/,4.3,165.0,es,Google reviews: 4.3* / 165,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
426,Miguel Aguilo ,"Carrer del Llaüt, 4, 1º E, 07470 Port de Pollença, Illes Balears, España",+18663483924,https://www.iadespana.es/agente-inmobiliario/miguel.aguilo,5.0,47.0,es,Google reviews: 5* / 47,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7470.0,,,,,
427,Living Pollença - Real estate,"Via Pollentia, 19, bajos izq, 07460 Pollença, Illes Balears, España",651149122,http://www.living-pollensa.com/,3.7,6.0,es,Google reviews: 3.7* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7460.0,,,,,
428,Portvil S.L.,"Carrer del Temporal, 19, 07469 Cala Sant Vicenç, Illes Balears, España",971532209,http://www.portvil.com/,4.4,23.0,es,Google reviews: 4.4* / 23,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7469.0,,,,,
429,Gesmorent,"La Rambla, 8, Centre, 07003 Palma, Illes Balears, España",971758594,http://www.gesmorent.com/,4.0,44.0,es,Google reviews: 4* / 44,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0,,,,,
430,MARFRAN Real Estate Agency,"Carrer de Formentor, 42, 07470 Port de Pollença, Illes Balears, España",971867197,http://www.marfran.net/,3.9,7.0,es,Google reviews: 3.9* / 7,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7470.0,,,,,
431,McCallum Homes,"Carrer del Migjorn, 3, bajos, 07470 Port de Pollença, Illes Balears, España",629540895,http://www.mccallumhomes.es/,4.2,6.0,es,Google reviews: 4.2* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7470.0,,,,,
432,Inmobiliaria Casal Mallorquí,"Carrer de Lleó XIII, 11, 07500 Manacor, Illes Balears, España",667626823,https://casalmallorqui.com/,4.8,31.0,es,Google reviews: 4.8* / 31,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7500.0,,,,,
433,Mallorca Open,"Carrer de ses Parres, 1, 07500 Manacor, Illes Balears, España",971094549,https://www.mallorcaopen.es/,4.2,34.0,es,Google reviews: 4.2* / 34,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
434,Remax Grup Direct II Manacor,"Plaça sa Bassa, 10, 07500 Manacor, Illes Balears, España",660872695,http://www.grupdirectremax.es/,4.5,50.0,es,Google reviews: 4.5* / 50,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
435,Fincaria,"Avinguda d'Es Tren, 74, 07500 Manacor, Illes Balears, España",871988501,http://www.fincaria.com/,3.5,58.0,es,Google reviews: 3.5* / 58,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7500.0,,,,,
436,VG Inmobiliaria,"Carrer de l'Amargura, 7, 07500 Manacor, Illes Balears, España",971592479,https://vginmobiliaria.com/,5.0,7.0,es,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
437,Inversiones Grup,"Carrer des Pou Fondo, 1, 07500 Manacor, Illes Balears, España",871610587,http://www.inversionesgrup.com/,5.0,20.0,en,Google reviews: 5* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
438,Ca Vostra,"Carrer des Creuers, 12, 07500 Manacor, Illes Balears, España",602241000,https://www.cavostra.com/,4.2,6.0,es,Google reviews: 4.2* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
439,Pontet,"Passeig d'Antoni Maura, 42, 07500 Manacor, Illes Balears, España",698924405,http://www.pontet.casa/,3.9,7.0,es,Google reviews: 3.9* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
440,Fair Mallorca Inmobiliaria,"Carrer d'En Jaume Domenge, 4, 07500 Manacor, Illes Balears, España",688959191,http://fair-mallorca.com/,3.8,10.0,es,Google reviews: 3.8* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
441,Hamptonwell Estates,"Carrer de l'Amargura, 1, 07500 Manacor, Illes Balears, España",684459711,http://hamptonwell-estates.com/,4.9,11.0,en,Google reviews: 4.9* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
442,Finca Holiday Mallorca,,,http://www.fincaholidaymallorca.com/,4.9,73.0,es,Google reviews: 4.9* / 73,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
443,AZ Property Hunter Mallorca,"Baix de cox, 07500 Manacor, Illes Balears, España",635825652,https://www.azpropertyhuntermallorca.com/,5.0,6.0,fr,Google reviews: 5* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
444,GNGRUP,"Carrer d'Es Rebumbori, 2, 07500 Manacor, Illes Balears, España",971843308,http://gngrup.com/,4.9,10.0,es,Google reviews: 4.9* / 10,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7500.0,,,,,
445,Loperon and Company,"Av. Parc, 62, 2c, 07500 Manacor, Illes Balears, España",675765960,https://loperonandcompany.es/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7500.0,,,,,
446,BELMAR-Real Estate,"Carrer Sant Llorenç, 1, 07530 Sant Llorenç des Cardassar, Illes Balears, España",606407986,https://www.belmar-realestate.com/,5.0,15.0,de,Google reviews: 5* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7530.0,,,,,
447,Coworking Minds,"Carrer Vial E, Carrer Ferrers, 1, 07510 Sineu, Illes Balears, España",624075693,https://coworkingminds.com/,5.0,11.0,de,Google reviews: 5* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7510.0,,,,,
448,Inmobiliaria Sa Coma,"Avinguda de les Savines, 41, 07560 Sa Coma, Illes Balears, España",971811758,http://www.sacoma.es/,4.8,104.0,es,Google reviews: 4.8* / 104,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7560.0,,,,,
449,Cotesa Inmobiliaria,"Av. Bella Vista, 2, 07560 Cala Millor, Illes Balears, España",971587520,https://www.cotesa-mallorca.com/,4.5,8.0,es,Google reviews: 4.5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
450,Serverina Agencia Inmobiliaria,"Plaça de Sant Joan, 9, 07550 Son Servera, Illes Balears, España",658358547,https://www.serverina.es/,5.0,13.0,es,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7550.0,,,,,
451,Sieron Real Estate,"Carrer de Montuïri, 07560 Cala Millor, Illes Balears, España",+491755997611,https://www.sieronrealestate.com/,5.0,13.0,de,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
452,ARTAIMMOBILIEN GESTIONS ESMETRO SL,"C. de Ciutat, 44, local 2, 07570 Artà, Illes Balears, España",971829731,http://www.artaimmobilien.com/,4.8,32.0,es,Google reviews: 4.8* / 32,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7570.0,,,,,
453,Massa Properties,"Carrer de s'Abeurador, 1, bajos, 07570 Artá, Illes Balears, España",656726626,http://www.massaproperties.com/,4.7,24.0,es,Google reviews: 4.7* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7570.0,,,,,
454,Inmobiliaria Q Mallorca,"Inmobiliaria Qmallorca, Av. del Bon Temps, 8, 07560 Cala Millor, Illes Balears, España",663373791,https://qmallorca.com/,4.9,23.0,es,Google reviews: 4.9* / 23,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
455,Your Mallorca ,"Calle Comellar d'es Tarongers 93, 07559 Son Servera, Illes Balears, España",871238177,http://www.yourmallorca.com/,4.7,15.0,es,Google reviews: 4.7* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7559.0,,,,,
456,Ultra Aspire,"Pula Golf Resort Reception, 07550 Son Servera, Illes Balears, España",711046049,http://www.ultraaspire.com/,4.7,12.0,en,Google reviews: 4.7* / 12,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7550.0,,,,,
457,Schober & Partner,"07550, Av. del Bon Temps, 30, 07560 Son Servera, Illes Balears, España",971586031,http://www.schober-mallorca-immobilien.com/,4.3,24.0,es,Google reviews: 4.3* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7550.0,,,,,
458,Sa Torre de Port Verd Inmobiliaria S.L.,"Avenida Juan Servera Camps, 93, Urb. Port Verd, Carrer Comellar Tro, 93, 07559 Son Servera, Illes Balears, España",971816581,https://www.yourmallorca.com/,4.8,6.0,de,Google reviews: 4.8* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7559.0,,,,,
459,Perera & Partner INMOBILIARIA,"Carrer Castellet, 52, 07590 Cala Rajada, Illes Balears, España",971566256,https://perera-partner.com/,4.9,120.0,es,Google reviews: 4.9* / 120,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7590.0,,,,,
460,Immobilienagentur Fincas Bonnin Sanso ,"Av. del Bon Temps, 4, 07560 Cala Millor, Illes Balears, España",971587597,http://www.bonninsanso.com/,4.7,25.0,es,Google reviews: 4.7* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
461,FINQUES ILLES,"Calle J, Av. Joan Servera Camps, 37, 07560 Cala Millor, Illes Balears, España",661575048,http://finquesilles.es/,4.0,15.0,es,Google reviews: 4* / 15,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
462,Costa Los Pinos real estate,"Av. del Pinar, 26, 07559 Son Servera, Illes Balears, España",679556484,http://coast-co.com/,4.5,11.0,es,Google reviews: 4.5* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7559.0,,,,,
463,Divine House Mallorca,"Carrer de s'Auba, 14, 07580 Capdepera, Illes Balears, España",,https://divinehousemallorca.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7580.0,,,,,
464,Blaumallorca Cala Millor,"Carrer des Prat, 1, 07560 Cala Millor, Illes Balears, España",625952042,http://www.blaumallorca.com/,4.7,13.0,es,Google reviews: 4.7* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
465,Mallorca Dream Immobilien,"Av des, Av. del Bon Temps, 5, 07560 Cala Millor, Illes Balears, España",629531644,https://www.mallorca-dream.eu/es/index_0__1_sp1_1.html,4.4,13.0,en,Google reviews: 4.4* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,
466,Vivancos Gestión Inmobiliaria,"Carrer de Vicenç Joan i Rosselló, 44, Ponent, 07013 Palma, Illes Balears, España",971919194,http://www.inmobiliariavivancos.com/,4.1,18.0,es,Google reviews: 4.1* / 18,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7013.0,,,,,
467,Immo search Mallorca,"C. de Ciutat, 36, 07570 Artà, Illes Balears, España",637373210,http://www.immo-search-mallorca.de/,4.3,6.0,en,Google reviews: 4.3* / 6,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7570.0,,,,,
468,de Haas & Partner,"C. de Ciutat, 21, 07570 Artà, Illes Balears, España",971836972,http://www.dehaas-immobilien.com/,5.0,22.0,de,Google reviews: 5* / 22,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7570.0,,,,,
469,Pascual Associats,"Avinguda de Costa i Llobera, 18, 07570 Artá, Illes Balears, España",971852238,http://www.immopascual.com/,3.6,7.0,ca,Google reviews: 3.6* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7570.0,,,,,
470,INMOBILIARIA DOSAGUI,"Carrer de Juan Sebastián Elcano, &, Carrer Castellet, 15, 07590 Cala Rajada, Illes Balears, España",971563999,http://www.dosagui.com/,3.6,94.0,es,Google reviews: 3.6* / 94,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7590.0,,,,,
471,IMMOSUR,"Calle Leonor Servera, numero 9, local 2, c.p:, 07590 Cala Rajada, Illes Balears, España",635825207,http://immosur.es/,4.4,11.0,es,Google reviews: 4.4* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7590.0,,,,,
472,Novar Properties,"Carrer des Port, 9, 07580 Capdepera, Illes Balears, España",617849041,http://www.trinumdomos.com/,4.3,10.0,es,Google reviews: 4.3* / 10,OPERATIONAL,"('real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment')",7580.0,,,,,
473,Inmosenna ,"C/ de la Llibertat, 35, Ponent, 07013 Palma, Illes Balears, España",971911919,http://inmosenna.com/,3.9,135.0,es,Google reviews: 3.9* / 135,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'finance', 'establishment')",7013.0,,,,,
474,Porta Mallorquina Real Estate,"Ronda de Migjorn, 115, 07620 Llucmajor, Illes Balears, España",971698242,https://www.porta-mallorquina.de/,3.9,13.0,de,Google reviews: 3.9* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7620.0,,,,,
475,Freedays Mallorca,,647803580,https://www.freedaysmallorca.com/,5.0,10.0,es,Google reviews: 5* / 10,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
476,Ch Gestió C.B,"Carrer de Jaume I, 55, 07630 Campos, Illes Balears, España",971651415,https://www.chgestio.com/,4.6,64.0,es,Google reviews: 4.6* / 64,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7630.0,,,,,
477,MD Immobilien Projekte,"Carrer de ses Sitges, 1, 07630 Campos, Illes Balears, España",971160429,http://www.md-immoprojekte.com/,5.0,9.0,de,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7630.0,,,,,
478,Messerschmidt Homes,"Carrer de Plaça, 18, 07630 Campos, Illes Balears, España",601909753,http://www.messerschmidthomes.com/,5.0,8.0,ca,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7630.0,,,,,
479,Inmobiliaria Bellacasa Mallorca,"Plaça Sant Bartomeu, 16, 07640 Ses Salines, Illes Balears, España",662644104,http://www.bella-casa.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7640.0,,,,,
480,Inmobiliaria Cala Gaviota ,"Carrer Batle Andreu Burguera Mut, 8, 07640 Ses Salines, Illes Balears, España",971649094,http://www.calagaviota.com/,5.0,9.0,es,Google reviews: 5* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7640.0,,,,,
481,Azur Mallorca Immobilien,"Av. de Miramar, 68, 07639 Sa Ràpita, Illes Balears, España",971641505,https://www.azur-mallorca.com/,4.4,21.0,de,Google reviews: 4.4* / 21,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7639.0,,,,,
482,Trauminsel ferien,,630593219,https://www.trauminselferien.com/,5.0,28.0,es,Google reviews: 5* / 28,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,
483,Jerome Ledin Inmobiliaria S.L.,"Carrer del Bisbe Verger, 5, 07650 Santanyí, Illes Balears, España",651100182,https://www.jl-immobilien.de/,4.7,16.0,es,Google reviews: 4.7* / 16,OPERATIONAL,"('real_estate_agency', 'consultant', 'general_contractor', 'point_of_interest', 'establishment')",7650.0,,,,,
484,Mallorca Immobilien Guide,"Carrer de F. Juníper Serra, 6, 07690 Es Llombards, Illes Balears, España",971649413,https://www.mallorca-immobilien-guide.de/,5.0,7.0,en,Google reviews: 5* / 7,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7690.0,,,,,
485,LINDACASAS Mallorca Langzeitmiete,"Carrer de ses Escoles, 11, 07690 Mallorca, Illes Balears, España",971163173,https://www.lindacasas.net/,4.2,51.0,en,Google reviews: 4.2* / 51,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7690.0,,,,,
486,MCR Mallorca Immobilien,"Islas, Carrer de la Mar, 22, 07650 Santanyí, Illes Balears, España",971163293,http://www.mcr-mallorca.com/,4.8,65.0,es,Google reviews: 4.8* / 65,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7650.0,,,,,
487,First Mallorca Santanyi,"Plaça de la Constitució, 15, 07650 Santanyí, Illes Balears, España",871599980,https://www.firstmallorca.com/,4.6,9.0,en,Google reviews: 4.6* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7650.0,,,,,
488,Inmobiliaria ivent S.L.,"Carrer des Rafalet, 3, 07650 Santanyí, Illes Balears, España",971642003,https://www.ivent.es/,4.9,8.0,de,Google reviews: 4.9* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7650.0,,,,,
489,REMAX Drac Mallorca,"Plaça Major, 11, 07650 Santanyí, Illes Balears, España",971654300,http://www.remaxdrac.es/,4.5,10.0,es,Google reviews: 4.5* / 10,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7650.0,,,,,
490,MONTEMAR FERIENIMMOBILIEN,"Carrer de Felanitx, 46, 07650 Santanyí, Illes Balears, España",971772197,https://www.montemar-immobilien.de/,4.7,25.0,de,Google reviews: 4.7* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7650.0,,,,,
491,Engel & Völkers Santanyí,"Plaza Mayor, 18, 07650 Santanyí, Illes Balears, España",971642101,https://www.engelvoelkers.com/es/en/mallorca/regions/mallorca-south-east-where-authentic-living-meets-lasting-value,4.8,39.0,de,Google reviews: 4.8* / 39,OPERATIONAL,"('real_estate_agency', 'finance', 'consultant', 'point_of_interest', 'establishment')",7650.0,,,,,
492,Petra Pekna Real Estate S.L.,"Carrer Verge del Carme, 52, 07659 Cala Figuera, Illes Balears, España",871532007,https://www.petrapekna.com/,5.0,8.0,es,Google reviews: 5* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7659.0,,,,,
493,Inmobiliaria Best d'Or Estates,"Carrer d'Ariel, 19, 07660 Cala D'or, Illes Balears, España",971643776,http://www.bestdorestates.com/,5.0,55.0,es,Google reviews: 5* / 55,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7660.0,,,,,
494,Baes Inmobiliaria y Inversiones,"Av. d'en Fernando Tarragó, 29, Bajos, 07660 Cala D'or, Illes Balears, España",603768947,https://www.baesrealestate.com/,5.0,11.0,es,Google reviews: 5* / 11,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7660.0,,,,,
495,Baxson S.L.,"Avinguda de Cala Llonga, 323, 07660 Cala D'or, Illes Balears, España",670248542,http://www.baxson.com/,4.8,46.0,en,Google reviews: 4.8* / 46,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7660.0,,,,,
496,Inmobiliaria Domus,"Carrer d'Ariel, 34, 07660 Cala D'or, Illes Balears, España",639287680,http://www.domuscalador.com/,4.4,25.0,es,Google reviews: 4.4* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7660.0,,,,,
497,Pegels & Partner,"Carrer d'Ariel, 36, 07660 Santanyí, Illes Balears, España",971861806,https://www.pegels-partner.com/?utm_source=GMBlisting&utm_medium=organic,4.8,66.0,es,Google reviews: 4.8* / 66,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7660.0,,,,,
498,Open d'Or Properties,"Mallorca Avinguda d´es Benviguts, Esquina con, Carrer d'Ariel, 21, Local 1, 07660 Cala D'or, Illes Balears, España",971657254,https://www.opendorproperties.com/,4.4,14.0,es,Google reviews: 4.4* / 14,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'lodging', 'point_of_interest', 'establishment')",7660.0,,,,,
499,beHOME Mallorca,"Carrer d'EnTogores, 2, 07670 Portocolom, Illes Balears, España",971064989,https://www.behome-mallorca.com/,4.0,8.0,es,Google reviews: 4* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7670.0,,,,,
500,Tony Martinez Inmobiliaria Portocolom,"Carrer d'En Cristòfor Colom, 1, 07670 Portocolom, Illes Balears, España",971825918,http://www.immobilien-portocolom.com/,4.9,24.0,es,Google reviews: 4.9* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7670.0,,,,,
501,"Fincas A. Juan, S.L.","Carrer de l'Assumpció, 4, 07670 Portocolom, Illes Balears, España",626251647,http://fincasajuan.com/,4.2,24.0,es,Google reviews: 4.2* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7670.0,,,,,
502,Lighthouse Living Immobilien Portocolom,"Carrer de la Santa Maria, 48, Local 4, 07670 Portocolom, Illes Balears, España",971824384,http://lighthouse-living.com/,4.6,8.0,es,Google reviews: 4.6* / 8,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7670.0,,,,,
503,Immobilien Porto Colom SBM Schaak,"Carrer d'es Pescador, 15, 07670 Portocolom, Illes Balears, España",971826064,https://www.immobilienportocolom.de/,4.8,45.0,es,Google reviews: 4.8* / 45,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7670.0,,,,,
504,Brigitte Herrmann Inmobiliaria,"Carrer de Lepanto, 5, 07670 Portocolom, Illes Balears, España",696467568,http://www.brigitteherrmann.com/,4.6,10.0,de,Google reviews: 4.6* / 10,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7670.0,,,,,
505,Island and Home,"Carrer de Xaloc, 6, 07730 Cala en Porter, Illes Balears, España",669646027,http://www.islandandhome.com/,4.7,66.0,en,Google reviews: 4.7* / 66,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7730.0,,,,,
