name,address,maps_phone,url,rating,reviews_count,language,comment,business_status,types,zip_code,phone_1,phone_2,e-mail_1,e-mail_2,message
Grup Direct Real Estate,"Calle Santiago Rusiñol 11 esquina con, Carrer de Joaquim Botia, 5, Centre, 07012 Palma, Illes Balears, España",,http://www.grupdirect.com/,4.6,123.0,es,Google reviews: 4.6* / 123,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7012.0,+34971722722,+34667762676,info@grupdirect.com,infosanfernando@grupdirect.com,success
UFFELMANN Properties,"Carrer d'Ausiàs March, 36, Nord, 07003 Palma, Illes Balears, España",+34871045529,http://www.uffelmann.es/,5.0,16.0,es,Google reviews: 5* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0,,,,,error:no contact info found
Mundo Pisos Plaza París,"Plaça de París, 3, Nord, 07010 Palma, Illes Balears, España",+34971902011,https://www.mundopisos.com/es,4.6,62.0,es,Google reviews: 4.6* / 62,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7010.0,+34971910801,+34686121248,info@mundopisos.com,,success
Futura Propiedades Mallorca,"Carrer de Femenies, 9, 07013 Palma, Illes Balears, España",+34971105523,https://www.futurapropiedadesmallorca.com/,4.8,92.0,es,Google reviews: 4.8* / 92,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7013.0,+34661349530,,luis.cabezas@futurapropiedadesmallorca.com,,success
Aina Rabassa Propiedades,,,http://www.ainarabassa.com/,5.0,24.0,es,Google reviews: 5* / 24,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34681910692,,info@ainarabassa.com,,success
INTIAA ,"C/ del General Riera, 56, Nord, 07010 Palma, Illes Balears, España",,http://www.intiaa.com/,4.8,113.0,es,Google reviews: 4.8* / 113,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7010.0,+34871903477,,info@intiaa.com,,success
Nicolás Iriarte ,"Carrer Joan Maria Thomàs, 2, 1°, Poniente, 07014 Palma, Illes Balears, España",,https://nicolasiriarte.com/,5.0,33.0,es,Google reviews: 5* / 33,OPERATIONAL,"('real_estate_agency', 'lodging', 'general_contractor', 'point_of_interest', 'establishment')",7014.0,+34659280879,,,,success
Zaino's Capital | Inmobiliaria,,,https://www.zainoscapital.com/,5.0,11.0,es,Google reviews: 5* / 11,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34871264131,+34971965737,info@zainoscapital.com,,success
DarderInmo,"Carrer del Pare Bartomeu Pou, 36, Nord, 07003 Palma, Illes Balears, España",,http://darderinmo.com/,4.9,14.0,es,Google reviews: 4.9* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0,+34671904540,+34639935926,,,success
Vidamar Consultors Immobiliaris,"C/ de Miquel dels Sants Oliver, 21A, Ponent, 07011 Palma, Illes Balears, España",,http://www.vidamar.net/,4.6,230.0,es,Google reviews: 4.6* / 230,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7011.0,+34871515303,+34645332255,vidamar@vidamar.net,,success
JD Residences,"Pg. de Mallorca, 16, Centre, 07012 Palma, Illes Balears, España",+34606824162,http://www.jd-residences.com/,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7012.0,,,,,error:no contact info found
Grupo Inmobiliario TJR,"Carrer de Francesc Martí i Móra, 3A, Ponent, 07011 Palma, Illes Balears, España",+34971094502,https://www.idealista.com/pro/grupo-inmobiliario-tjr/venta-viviendas/,4.8,21.0,es,Google reviews: 4.8* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7011.0,,,,,error:no contact info found
Inmoilles Real Estate,"Carrer de les Parellades, 10, Local Izq, Distrito Centro, 07003 Palma, Illes Balears, España",+34686904261,https://www.inmoilles.com/,5.0,3.0,es,Google reviews: 5* / 3,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7003.0,+34971918891,,,,success
Inmobiliaria S'escorxador,"Carrer de Joan Fuster i Ortells, 2, Nord, 07010 Palma, Illes Balears, España",,http://www.sescorxador.com/,4.4,45.0,es,Google reviews: 4.4* / 45,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7010.0,+34971917507,,info@sescorxador.com,,success
Algot Properties,"Carrer del Bisbe Rafael Josep Verger, 2, Nord, 07010 Palma, Illes Balears, España",,http://www.algotproperties.es/,4.9,21.0,es,Google reviews: 4.9* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7010.0,+34629574538,,,,success
Inmobiliaria Grup Omega,"Carrer Isaac Peral, 10, Nord, 07004 Palma, Illes Balears, España",+34971206162,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'finance', 'establishment')",7004.0,,,,,error:no contact info found
Aragon gestión,"C/ Aragó, 81, bajos. Llevant, Llevant, 07005 Palma, Illes Balears, España",,http://www.aragongestion.com/,4.3,47.0,es,Google reviews: 4.3* / 47,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0,+34971243569,,aragongestion81sl@gmail.com,,success
LEXLEY INMOBILIARIA,"Carrer del Bisbe Rafael Josep Verger, 2, Nord, 07010 Palma, Illes Balears, España",+34633371001,https://www.idealista.com/pro/lexley/?fbclid=PAY2xjawJZxQNleHRuA2FlbQIxMQABppuJlhHM7qbZ8TA5hmYt-HleCg_mt1FiHM2cX_7e6EQl8XD-Bq2RYYLmXw_aem_XSp1stszixJTclFvlEF0Ow,5.0,26.0,es,Google reviews: 5* / 26,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7010.0,,,,,error:no contact info found
Patrimonio Mallorca S.L.U.,"Carrer d'Eusebi Estada, 19, Nord, 07004 Palma, Illes Balears, España",,https://www.patrimoniomallorca.com/,5.0,1.0,en,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7004.0,+34971906500,+34687494918,info@patrimoniomallorca.com,,success
Inmobiliaria MUT,"C/ del Marquès de la Fontsanta, 53, Llevant, 07005 Palma, Illes Balears, España",+34971900006,https://inmobiliariamutbymarian.es/,4.5,72.0,es,Google reviews: 4.5* / 72,OPERATIONAL,"('real_estate_agency', 'insurance_agency', 'point_of_interest', 'establishment')",7005.0,,,,,error:no contact info found
Inés Costa Asesor SAFTI Inmobiliaria Mallorca,,+34637967124,https://www.safti.es/consultor/27840505/ines-costa-reyes,5.0,5.0,es,Google reviews: 5* / 5,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
INMOBILIARIA GRUPO ROMA,"Carrer de la Indústria, 46, 07013 Palma, Illes Balears, España",,http://www.grupo-roma.com/,4.4,103.0,es,Google reviews: 4.4* / 103,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7013.0,+34971717800,,central@grupo-roma.com,,success
P&p Inmobiliaria Cb,"Carrer d'Eusebi Estada, 91, Nord, 07004 Palma, Illes Balears, España",+34678444212,https://www.pypinmobiliaria.es/,4.4,28.0,es,Google reviews: 4.4* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7004.0,+34871736919,,,,success
Asymas Inmobiliaria,"C/ Aragó, 40, Entresuelo, Oficina 5, Levante, 07005 Palma, Illes Balears, España",,https://www.asymasinmobiliaria.com/,5.0,13.0,es,Google reviews: 5* / 13,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0,+34605247374,,info@asymasinmobiliaria.com,,success
Brial Inmobiliaria Palma de Mallorca,"Carrer Músic Josep Balaguer, 22, Nord, 07004 Palma, Illes Balears, España",+34971070983,http://www.brial.es/,5.0,4.0,es,Google reviews: 5* / 4,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7004.0,+34976231666,+34627241798,info@brial.es,dpd@brial.es,success
ILF ADMINISTRACIONES,"Carrer d'Eusebi Estada, 38, Nord, 07004 Palma, Illes Balears, España",+34971667270,http://ilfinmobiliaria.com/,4.3,162.0,es,Google reviews: 4.3* / 162,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7004.0,,,,,error:no contact info found
BECKER & BECKER IMMOBILIEN MALLORCA,"Carrer Arxiduc Lluís Salvador, 7, Nord, 07004 Palma, Illes Balears, España",,http://bbi-mallorca.immo/,4.9,14.0,es,Google reviews: 4.9* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7004.0,+34971440660,,,,success
INMOURBAN ,"Levante, 07005 Palma, Illes Balears, España",,http://www.inmourban.com/,4.7,28.0,es,Google reviews: 4.7* / 28,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0,+34971075502,+34632659429,palma@inmourban.com,,success
Inmobiliaria Mallorca ( None ),,+34722739281,,1.0,2.0,es,Google reviews: 1* / 2,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
PROPIEDADES SV,"C/ Aragó, 52, Llevant, 07005 Palma, Illes Balears, España",,http://propiedadessv.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0,+34636858630,,info@propiedadessv.com,,success
Real State Seguí Properties S.L.U.,"Carrer de Gabriel Maura, 13, Bajos A, Levante, 07005 Palma, Illes Balears, España",+34699661437,,5.0,1.0,en,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0,,,,,error:no contact info found
Inmo-Balear Agencia Inmobiliaria – Real Estate Agency (G.A.T. Consultors),"Carrer de Gabriel Maura, Nº 17, Llevant, 07005 Palma, Illes Balears, España",+34617267032,http://www.inmo-balear.es/,1.0,1.0,es,Google reviews: 1* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0,,,,,error:no contact info found
Illes House Real State SL,"Plaça Pere Garau, s/n, Puesto 52, Llevant, 07007 Palma, Illes Balears, España",+34603187735,https://www.illeshouse.com/,4.8,21.0,es,Google reviews: 4.8* / 21,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7007.0,,,,,error:no contact info found
Hozmallorca,,+34971725047,,2.3,3.0,es,Google reviews: 2.3* / 3,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
Nappo Real Estate I Inmobiliaria en Mallorca y Madrid I Oficina Palma  ( 07015 ),"Avinguda de Joan Miró, 286, Ponent, 07015 Palma, Illes Balears, España",,http://www.napporealestate.com/,4.7,112.0,es,Google reviews: 4.7* / 112,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7015.0,+34971370846,+34642894387,,,success
Inmobiliaria Huading,"Carrer Faust Morell, 28, local esquina, Llevant, 07005 Palma, Illes Balears, España",,http://hdinmo.com/,4.1,37.0,es,Google reviews: 4.1* / 37,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0,+34971447640,,,,success
. ( None ),,+34626170642,,3.3,3.0,es,Google reviews: 3.3* / 3,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
Fincas Ribó & Asociados,"C. de Manacor, 14, Llevant, 07006 Palma, Illes Balears, España",,https://www.fincasribo.com/,4.3,33.0,es,Google reviews: 4.3* / 33,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7006.0,+34971774680,,,,success
PISO en MALLORCA,"C/ Aragó, 24, Entlo. B, Levante, 07006 Palma, Illes Balears, España",,http://pisoenmallorca.com/,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7006.0,+34636003863,+34616422122,info@pisoenmallorca.com,,success
Inmobiliaria Can Pastilla,"Calle Ovidio, 9, bajos, Platja de Palma, 07610 Can Pastilla, Illes Balears, España",,http://www.inmocanpastilla.com/,4.6,14.0,es,Google reviews: 4.6* / 14,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7610.0,+34670911272,+34971262702,cristobal@inmocanpastilla.com,,success
PERE GARAU INMOBILIARIA,"Carrer Torcuato Luca Tena, 30, Llevant, 07005 Palma, Illes Balears, España",+34606757127,http://peregarauinmobiliaria.com/,4.0,1.0,es,Google reviews: 4* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0,,,,,error:no contact info found
JNF ASESORIA INMOBILIARIA,"Carrer Joan Burgués Zaforteza, 25, Llevant, 07005 Palma, Illes Balears, España",+34971250598,,5.0,1.0,es,Google reviews: 5* / 1,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7005.0,,,,,error:no contact info found
Mallorca Decorhome,"C. dels Foners, 24, Llevant, 07006 Palma, Illes Balears, España",,https://mallorcadh.com/,4.6,9.0,es,Google reviews: 4.6* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7006.0,+34695487942,+34613917195,fincasmunar@gmail.com,,success
DinsMallorca,"Carrer Joan Maragall, 48, Platja de Palma, 07006 Palma, Illes Balears, España",+34871700001,http://www.dinsmallorca.com/,5.0,20.0,es,Google reviews: 5* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7006.0,,,,,error:no contact info found
Grupo JD Real Estate & Construction,"Carrer de Llucmajor, 44, Platja de Palma, 07006 Palma, Illes Balears, España",,https://grupojuandelgado.com/,4.8,14.0,es,Google reviews: 4.8* / 14,OPERATIONAL,"('real_estate_agency', 'home_goods_store', 'general_contractor', 'point_of_interest', 'store', 'establishment')",7006.0,+34667580693,+34667580693,,,success
Mallorca Mietbörse S.L. ,"Carrer del Vicari Joaquim Fuster, 105, Platja de Palma, 07006 Palma, Illes Balears, España",+34971796082,https://www.mallorca-mietboerse.com/,4.8,69.0,es,Google reviews: 4.8* / 69,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7006.0,,,,,error:no contact info found
VillaInvest,"C/ de Lluís Martí, 11, Llevant, 07006 Palma, Illes Balears, España",,http://www.villainvest.es/,4.3,12.0,es,Google reviews: 4.3* / 12,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7006.0,+34971598674,,info@villainvest.es,,success
Mallorca Gestión Inmobiliaria,"Avinguda d'Antoni Maura, 16, 07141 Marratxí, Illes Balears, España",+34696906733,https://www.mallorcagestion.com/,4.5,49.0,es,Google reviews: 4.5* / 49,OPERATIONAL,"('real_estate_agency', 'finance', 'point_of_interest', 'establishment')",7141.0,+34971902500,,,,success
donpiso,"Career Nuredduna, 6, Llevant, 07006 Palma, Illes Balears, España",+34656790393,https://www.donpiso.com/,5.0,29.0,es,Google reviews: 5* / 29,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7006.0,,,,,error:no contact info found
GestPropiedad Ciudad Jardín,"Carrer del Cardenal Rossell, 26, Platja de Palma, 07007 Palma, Illes Balears, España",+34971778759,http://www.gestpropiedad.com/,4.6,398.0,es,Google reviews: 4.6* / 398,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7007.0,+34600886384,,info@gestpropiedad.com,,success
Berkshire Hathaway HomeServices Nova Mallorca ( 07012 ),"Pg. de Mallorca, 14, A, Distrito Centro, 07012 Palma, Illes Balears, España",+34670615955,https://www.bhhsmallorca.com/,4.4,25.0,es,Google reviews: 4.4* / 25,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7012.0,+34912771071,+34910228442,info.aravaca@bhhsmadrid.com,info@bhhsmadrid.com,success
Palmer Inmobiliaria,"Carrer del Vicari Joaquim Fuster, 251a, Platja de Palma, 07007 Palma, Illes Balears, España",+34971919712,https://palmerinmobiliaria.com/,4.9,37.0,es,Google reviews: 4.9* / 37,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7007.0,+34971240121,,,,success
Solvia Inmobiliaria,"C/ de la Llibertat, 23, Ponent, 07013 Palma, Illes Balears, España",+34670786168,http://www.solvia.es/,2.4,20.0,es,Google reviews: 2.4* / 20,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7013.0,,,,,error:no contact info found
Mallorca Home Project,"C/ Aragó, 22, Entresuelo, Levante, 07006 Palma, Illes Balears, España",+34871240328,http://www.mallorcahomeproject.com/,5.0,2.0,es,Google reviews: 5* / 2,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7006.0,+34602445950,+34971928891,info@mallorcahomeproject.com,,success
Eigentum Mallorca Immobilien,"Avinguda de ses Palmeres, 81, 07560 Sa Coma, Illes Balears, España",+34971810261,https://eigentum-mallorca.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=organicmap,4.3,24.0,es,Google reviews: 4.3* / 24,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7560.0,,,,,error:no contact info found
INMOBILIARIA EN MALLORCA,,,http://www.inmobiliariaenmallorca.com/,4.6,39.0,es,Google reviews: 4.6* / 39,OPERATIONAL,"('real_estate_agency', 'establishment')",,+34637020200,,,,success
Casa Nova Properties S.L.,"Avinguda del Rei Jaume I, 109, 07180 Santa Ponça, Illes Balears, España",,https://www.mallorcaimmobilien.com/,4.8,36.0,en,Google reviews: 4.8* / 36,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7180.0,+34971698076,+34679594328,info@mallorcaimmobilien.com,,success
First Mallorca,"Pg. de Mallorca, 10, Centre, 07012 Palma, Illes Balears, España",+34871005800,https://www.firstmallorca.com/,4.2,44.0,es,Google reviews: 4.2* / 44,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7012.0,+34971007007,,,,success
DAHLER Mallorca Palma / Son Vida,"Pg. de Mallorca, 12, Centre, 07012 Palma, Illes Balears, España",,https://www.dahlercompany.com/de/mallorca/immobilienmakler/palma,4.7,12.0,de,Google reviews: 4.7* / 12,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7012.0,+34636844265,,palma@dahler.com,,success
PRIVILEGE-PROPERTY,,+34637861618,http://www.privilege-property.com/,4.6,9.0,es,Google reviews: 4.6* / 9,OPERATIONAL,"('real_estate_agency', 'establishment')",,,,,,error:no contact info found
First Mallorca Costa d'en Blanes,"Av. Tomàs Blanes Tolosa, 41, 07181 Costa d'en Blanes, Illes Balears, España",,https://www.firstmallorca.com/en/sales/costa-den-blanes-properties,4.0,51.0,es,Google reviews: 4* / 51,OPERATIONAL,"('real_estate_agency', 'consultant', 'point_of_interest', 'establishment')",7181.0,+34971007007,,,,success
DAHLER Mallorca Santanyí,"Plaça de sa Canal, 19, 07650 Santanyí, Illes Balears, España",+34649505127,http://www.dahler.com/santanyi,4.9,16.0,de,Google reviews: 4.9* / 16,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7650.0,+34871252196,,mallorca-southeast@dahler.com,,success
Coll aguilar. Inmobiliaria & galeria de arte,"Carrer del Call, 4, Centre, 07001 Palma, Illes Balears, España",,http://www.collaguilar.com/,3.9,9.0,es,Google reviews: 3.9* / 9,OPERATIONAL,"('real_estate_agency', 'point_of_interest', 'establishment')",7001.0,+34971712948,+34655283894,,,success
